TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID
ASCX12_835H_Transaction,PayerID,,,,,
ASCX12_835H_Transaction,PayerAddressLine1,,,,,
ASCX12_835H_Transaction,PayerAddressLine2,,,,,
ASCX12_835H_Transaction,PayerCity,,,,,
ASCX12_835H_Transaction,PayerState,,,,,
ASCX12_835H_Transaction,PayerZip,,,,,
ASCX12_835H_Transaction,PayerCountry,,,,,
ASCX12_835H_Transaction,PayerContactName,,,,,
ASCX12_835H_Transaction,PayerContactNumberType1,,,,,
ASCX12_835H_Transaction,PayerContactNumber1,,,,,
ASCX12_835H_Transaction,PayerContactNumberType2,,,,,
ASCX12_835H_Transaction,PayerContactNumber2,,,,,
ASCX12_835H_Transaction,PayerContactNumberType3,,,,,
